date,game_id,team,location,G,OT_flag,win_flag
2022-03-22,220322_ARISEA,ARI,H,2,,0
2022-03-22,220322_CARTBL,CAR,H,3,,1
2022-03-22,220322_CGYSJS,CGY,H,3,,0
2022-03-22,220322_DALEDM,DAL,H,5,,1
2022-03-22,220322_DETPHI,DET,H,6,,1
2022-03-22,220322_LAKNSH,LAK,H,6,,1
2022-03-22,220322_NJDNYR,NJD,H,7,,1
2022-03-22,220322_NYIOTT,NYI,H,3,,1
2022-03-22,220322_PITCBJ,PIT,H,5,,1
2022-03-22,220322_WPGVGK,WPG,H,4,,1
2022-03-22,220322_WSHSTL,WSH,H,2,,0
2022-03-23,220323_ANACHI,ANA,H,2,,0
2022-03-23,220323_BUFPIT,BUF,H,4,SO,1
2022-03-23,220323_COLVAN,COL,H,1,,0
2022-03-23,220323_TORNJD,TOR,H,3,,1
2022-03-24,220324_BOSTBL,BOS,H,3,,1
2022-03-24,220324_CARDAL,CAR,H,3,SO,0
2022-03-24,220324_EDMSJS,EDM,H,5,,1
2022-03-24,220324_LAKCHI,LAK,H,3,SO,0
2022-03-24,220324_MINVAN,MIN,H,3,OT,1
2022-03-24,220324_MTLFLA,MTL,H,3,,0
2022-03-24,220324_NYIDET,NYI,H,5,,1
2022-03-24,220324_STLPHI,STL,H,2,,0
2022-03-24,220324_VGKNSH,VGK,H,6,,1
2022-03-24,220324_WPGOTT,WPG,H,2,,0
2022-03-25,220325_BUFWSH,BUF,H,3,SO,0
2022-03-25,220325_CGYARI,CGY,H,4,,1
2022-03-25,220325_COLPHI,COL,H,6,,1
2022-03-25,220325_NYRPIT,NYR,H,5,,1
2022-03-25,220325_WPGCBJ,WPG,H,4,OT,1
2022-03-26,220326_BOSNYI,BOS,H,6,,1
2022-03-26,220326_CGYEDM,CGY,H,9,,1
2022-03-26,220326_DALVAN,DAL,H,1,,0
2022-03-26,220326_DETTBL,DET,H,1,OT,0
2022-03-26,220326_LAKSEA,LAK,H,4,,1
2022-03-26,220326_MINCBJ,MIN,H,3,OT,1
2022-03-26,220326_MTLTOR,MTL,H,4,,1
2022-03-26,220326_OTTFLA,OTT,H,3,SO,0
2022-03-26,220326_SJSANA,SJS,H,4,,1
2022-03-26,220326_STLCAR,STL,H,2,,0
2022-03-26,220326_VGKCHI,VGK,H,5,OT,1
2022-03-26,220326_WSHNJD,WSH,H,4,,1
2022-03-27,220327_MINCOL,MIN,H,3,OT,1
2022-03-27,220327_NJDMTL,NJD,H,3,SO,1
2022-03-27,220327_NSHPHI,NSH,H,5,,1
2022-03-27,220327_NYITBL,NYI,H,1,,0
2022-03-27,220327_NYRBUF,NYR,H,5,OT,1
2022-03-27,220327_PITDET,PIT,H,11,,1
2022-03-27,220327_TORFLA,TOR,H,5,,1
2022-03-27,220327_WPGARI,WPG,H,2,OT,1
2022-03-28,220328_CHIBUF,CHI,H,5,,0
2022-03-28,220328_EDMARI,EDM,H,6,,1
2022-03-28,220328_LAKSEA,LAK,H,1,,0
2022-03-28,220328_STLVAN,STL,H,4,,1
2022-03-28,220328_WSHCAR,WSH,H,1,,0
2022-03-29,220329_ANADAL,ANA,H,2,,0
2022-03-29,220329_BOSTOR,BOS,H,4,,0
2022-03-29,220329_CBJNYI,CBJ,H,3,,0
2022-03-29,220329_CGYCOL,CGY,H,1,,0
2022-03-29,220329_FLAMTL,FLA,H,7,,1
2022-03-29,220329_MINPHI,MIN,H,4,,1
2022-03-29,220329_NSHOTT,NSH,H,4,,1
2022-03-29,220329_PITNYR,PIT,H,2,,0
2022-03-29,220329_TBLCAR,TBL,H,4,OT,1
2022-03-30,220330_ARISJS,ARI,H,5,,1
2022-03-30,220330_BUFWPG,BUF,H,2,SO,0
2022-03-30,220330_DETNYR,DET,H,4,OT,0
2022-03-30,220330_EDMLAK,EDM,H,4,SO,1
2022-03-30,220330_SEAVGK,SEA,H,0,,0
2022-03-30,220330_VANSTL,VAN,H,3,,0
2022-03-31,220331_ANADAL,ANA,H,2,OT,0
2022-03-31,220331_BOSNJD,BOS,H,8,,1
2022-03-31,220331_CARMTL,CAR,H,4,,1
2022-03-31,220331_CGYLAK,CGY,H,2,SO,0
2022-03-31,220331_COLSJS,COL,H,4,,1
2022-03-31,220331_FLACHI,FLA,H,4,,1
2022-03-31,220331_MINPIT,MIN,H,3,OT,0
2022-03-31,220331_NYICBJ,NYI,H,5,,1
2022-03-31,220331_TORWPG,TOR,H,7,,1
2022-04-01,220401_ARIANA,ARI,H,0,,0
2022-04-01,220401_BUFNSH,BUF,H,4,,1
2022-04-01,220401_DETOTT,DET,H,2,,0
2022-04-01,220401_EDMSTL,EDM,H,6,OT,1
2022-04-01,220401_NYRNYI,NYR,H,0,,0
2022-04-01,220401_SEAVGK,SEA,H,2,,0
2022-04-01,220401_TBLCHI,TBL,H,5,,1
2022-04-02,220402_BOSCBJ,BOS,H,5,,1
2022-04-02,220402_CARMIN,CAR,H,1,,0
2022-04-02,220402_CGYSTL,CGY,H,4,,0
2022-04-02,220402_COLPIT,COL,H,3,,1
2022-04-02,220402_NJDFLA,NJD,H,6,OT,0
2022-04-02,220402_PHITOR,PHI,H,3,,0
2022-04-02,220402_SJSDAL,SJS,H,4,,0
2022-04-02,220402_TBLMTL,TBL,H,4,SO,0
2022-04-02,220402_WPGLAK,WPG,H,2,,0
2022-04-03,220403_ANAEDM,ANA,H,1,,0
2022-04-03,220403_BUFFLA,BUF,H,3,,0
2022-04-03,220403_CHIARI,CHI,H,2,OT,0
2022-04-03,220403_NJDNYI,NJD,H,3,,0
2022-04-03,220403_NYRPHI,NYR,H,3,SO,0
2022-04-03,220403_OTTDET,OTT,H,5,,1
2022-04-03,220403_SEADAL,SEA,H,4,,1
2022-04-03,220403_VANVGK,VAN,H,2,OT,0
2022-04-03,220403_WSHMIN,WSH,H,1,,0
2022-04-04,220404_CBJBOS,CBJ,H,2,OT,0
2022-04-04,220404_LAKCGY,LAK,H,2,,0
2022-04-04,220404_STLARI,STL,H,5,,1
2022-04-04,220404_TBLTOR,TBL,H,2,,0
2022-04-05,220405_BUFCAR,BUF,H,4,,1
2022-04-05,220405_DALNYI,DAL,H,3,,1
2022-04-05,220405_DETBOS,DET,H,5,,1
2022-04-05,220405_FLATOR,FLA,H,7,OT,1
2022-04-05,220405_MTLOTT,MTL,H,3,,0
2022-04-05,220405_NJDNYR,NJD,H,1,,0
2022-04-05,220405_NSHMIN,NSH,H,6,,1
2022-04-05,220405_PHICBJ,PHI,H,2,,0
2022-04-05,220405_PITCOL,PIT,H,4,,0
2022-04-05,220405_SJSEDM,SJS,H,1,OT,0
2022-04-06,220406_ANACGY,ANA,H,2,,0
2022-04-06,220406_STLSEA,STL,H,4,,1
2022-04-06,220406_VGKVAN,VGK,H,1,,0
2022-04-06,220406_WPGDET,WPG,H,1,,0
2022-04-06,220406_WSHTBL,WSH,H,4,,1
2022-04-07,220407_ARIVAN,ARI,H,1,,0
2022-04-07,220407_CARBUF,CAR,H,5,,1
2022-04-07,220407_CBJPHI,CBJ,H,1,,0
2022-04-07,220407_CHISEA,CHI,H,0,,0
2022-04-07,220407_DALTOR,DAL,H,3,OT,0
2022-04-07,220407_LAKEDM,LAK,H,2,,0
2022-04-07,220407_NJDMTL,NJD,H,4,,0
2022-04-07,220407_NYRPIT,NYR,H,3,,1
2022-04-07,220407_OTTNSH,OTT,H,2,,0
2022-04-07,220407_SJSCGY,SJS,H,2,,0
2022-04-08,220408_CARNYI,CAR,H,1,,0
2022-04-08,220408_FLABUF,FLA,H,4,,1
2022-04-08,220408_STLMIN,STL,H,4,OT,1
2022-04-08,220408_TBLBOS,TBL,H,1,OT,0
2022-04-08,220408_WPGCOL,WPG,H,4,OT,0
2022-04-09,220409_DALNJD,DAL,H,1,,0
2022-04-09,220409_DETCBJ,DET,H,4,OT,0
2022-04-09,220409_EDMCOL,EDM,H,1,SO,0
2022-04-09,220409_NSHFLA,NSH,H,1,,0
2022-04-09,220409_NYROTT,NYR,H,5,,1
2022-04-09,220409_PHIANA,PHI,H,3,,0
2022-04-09,220409_PITWSH,PIT,H,3,,0
2022-04-09,220409_SEACGY,SEA,H,1,,0
2022-04-09,220409_STLNYI,STL,H,6,,1
2022-04-09,220409_TORMTL,TOR,H,3,,1
2022-04-09,220409_VANSJS,VAN,H,4,,1
2022-04-09,220409_VGKARI,VGK,H,6,,1
2022-04-10,220410_CARANA,CAR,H,5,,1
2022-04-10,220410_CHIDAL,CHI,H,4,,0
2022-04-10,220410_MINLAK,MIN,H,6,,1
2022-04-10,220410_OTTWPG,OTT,H,3,,0
2022-04-10,220410_PITNSH,PIT,H,3,OT,1
2022-04-10,220410_TBLBUF,TBL,H,5,,1
2022-04-10,220410_WSHBOS,WSH,H,4,,1
2022-04-11,220411_MTLWPG,MTL,H,2,,0
2022-04-12,220412_ARINJD,ARI,H,2,,0
2022-04-12,220412_BOSSTL,BOS,H,2,,0
2022-04-12,220412_CGYSEA,CGY,H,5,,1
2022-04-12,220412_CHILAK,CHI,H,2,,0
2022-04-12,220412_DALTBL,DAL,H,1,,1
2022-04-12,220412_DETOTT,DET,H,1,,0
2022-04-12,220412_FLAANA,FLA,H,3,OT,1
2022-04-12,220412_MINEDM,MIN,H,5,,1
2022-04-12,220412_NSHSJS,NSH,H,1,OT,1
2022-04-12,220412_NYIPIT,NYI,H,5,SO,1
2022-04-12,220412_NYRCAR,NYR,H,2,,0
2022-04-12,220412_TORBUF,TOR,H,2,,0
2022-04-12,220412_VANVGK,VAN,H,5,OT,1
2022-04-12,220412_WSHPHI,WSH,H,9,,1
2022-04-13,220413_CBJMTL,CBJ,H,5,,1
2022-04-13,220413_COLLAK,COL,H,9,,1
2022-04-13,220413_PHINYR,PHI,H,0,,0
2022-04-14,220414_BOSOTT,BOS,H,2,,0
2022-04-14,220414_BUFSTL,BUF,H,2,,0
2022-04-14,220414_CARDET,CAR,H,0,,0
2022-04-14,220414_CGYVGK,CGY,H,1,,0
2022-04-14,220414_CHISJS,CHI,H,5,SO,1
2022-04-14,220414_COLNJD,COL,H,3,,1
2022-04-14,220414_DALMIN,DAL,H,2,OT,0
2022-04-14,220414_NSHEDM,NSH,H,0,,0
2022-04-14,220414_PITNYI,PIT,H,6,,1
2022-04-14,220414_TBLANA,TBL,H,4,OT,1
2022-04-14,220414_TORWSH,TOR,H,7,,1
2022-04-14,220414_VANARI,VAN,H,7,,1
2022-04-15,220415_FLAWPG,FLA,H,6,,1
2022-04-15,220415_MTLNYI,MTL,H,0,,0
2022-04-16,220416_BOSPIT,BOS,H,2,,1
2022-04-16,220416_BUFPHI,BUF,H,4,,1
2022-04-16,220416_CGYARI,CGY,H,9,,1
2022-04-16,220416_COLCAR,COL,H,7,,1
2022-04-16,220416_DALSJS,DAL,H,2,,1
2022-04-16,220416_EDMVGK,EDM,H,4,,1
2022-04-16,220416_LAKCBJ,LAK,H,2,,1
2022-04-16,220416_MTLWSH,MTL,H,4,,0
2022-04-16,220416_NSHCHI,NSH,H,4,,1
2022-04-16,220416_NYRDET,NYR,H,4,,1
2022-04-16,220416_OTTTOR,OTT,H,4,OT,0
2022-04-16,220416_SEANJD,SEA,H,4,SO,1
2022-04-16,220416_STLMIN,STL,H,6,OT,1
2022-04-16,220416_TBLWPG,TBL,H,7,,1
2022-04-17,220417_ANACBJ,ANA,H,6,,1
2022-04-17,220417_DETFLA,DET,H,1,,0
2022-04-17,220417_MINSJS,MIN,H,5,OT,1
2022-04-17,220417_NSHSTL,NSH,H,3,,0
2022-04-17,220417_PHIBUF,PHI,H,3,,0
2022-04-17,220417_TORNYI,TOR,H,4,,1
2022-04-18,220418_ARICAR,ARI,H,3,,0
2022-04-18,220418_CHICGY,CHI,H,2,,0
2022-04-18,220418_COLWSH,COL,H,2,,0
2022-04-18,220418_SEAOTT,SEA,H,4,,1
2022-04-18,220418_VANDAL,VAN,H,6,,1
2022-04-18,220418_VGKNJD,VGK,H,2,,0
2022-04-19,220419_ANALAK,ANA,H,1,,0
2022-04-19,220419_MTLMIN,MTL,H,0,,0
2022-04-19,220419_NSHCGY,NSH,H,3,SO,1
2022-04-19,220419_NYIFLA,NYI,H,2,OT,0
2022-04-19,220419_NYRWPG,NYR,H,3,,1
2022-04-19,220419_SJSCBJ,SJS,H,3,,1
2022-04-19,220419_STLBOS,STL,H,2,OT,0
2022-04-19,220419_TBLDET,TBL,H,3,,0
2022-04-19,220419_TORPHI,TOR,H,5,,1
2022-04-19,220419_VANOTT,VAN,H,3,SO,0
2022-04-20,220420_ARICHI,ARI,H,3,OT,0
2022-04-20,220420_EDMDAL,EDM,H,5,,1
2022-04-20,220420_SEACOL,SEA,H,3,,1
2022-04-20,220420_VGKWSH,VGK,H,4,OT,1
2022-04-21,220421_CARWPG,CAR,H,4,,1
2022-04-21,220421_CGYDAL,CGY,H,4,,1
2022-04-21,220421_FLADET,FLA,H,5,,1
2022-04-21,220421_LAKCHI,LAK,H,4,,1
2022-04-21,220421_MINVAN,MIN,H,6,,1
2022-04-21,220421_MTLPHI,MTL,H,3,,0
2022-04-21,220421_NJDBUF,NJD,H,2,,0
2022-04-21,220421_NYINYR,NYI,H,3,,0
2022-04-21,220421_PITBOS,PIT,H,4,,1
2022-04-21,220421_SJSSTL,SJS,H,1,,0
2022-04-21,220421_TBLTOR,TBL,H,8,,1
2022-04-22,220422_ARIWSH,ARI,H,0,,0
2022-04-22,220422_CBJOTT,CBJ,H,1,SO,0
2022-04-22,220422_EDMCOL,EDM,H,6,,1
2022-04-22,220422_MINSEA,MIN,H,6,,1
2022-04-23,220423_ARISTL,ARI,H,4,OT,0
2022-04-23,220423_BOSNYR,BOS,H,3,,1
2022-04-23,220423_BUFNYI,BUF,H,5,,1
2022-04-23,220423_CGYVAN,CGY,H,6,,1
2022-04-23,220423_DALSEA,DAL,H,3,,1
2022-04-23,220423_DETPIT,DET,H,2,,0
2022-04-23,220423_FLATOR,FLA,H,3,OT,1
2022-04-23,220423_LAKANA,LAK,H,4,,1
2022-04-23,220423_NJDCAR,NJD,H,2,OT,0
2022-04-23,220423_OTTMTL,OTT,H,6,,1
2022-04-23,220423_SJSCHI,SJS,H,4,,1
2022-04-23,220423_TBLNSH,TBL,H,6,,1
2022-04-24,220424_ANASTL,ANA,H,3,,0
2022-04-24,220424_CBJEDM,CBJ,H,5,,1
2022-04-24,220424_FLATBL,FLA,H,4,,0
2022-04-24,220424_MTLBOS,MTL,H,3,,0
2022-04-24,220424_NJDDET,NJD,H,0,,0
2022-04-24,220424_NSHMIN,NSH,H,4,OT,0
2022-04-24,220424_NYICAR,NYI,H,2,,0
2022-04-24,220424_PHIPIT,PHI,H,4,,1
2022-04-24,220424_VGKSJS,VGK,H,4,SO,0
2022-04-24,220424_WPGCOL,WPG,H,4,,1
2022-04-24,220424_WSHTOR,WSH,H,3,SO,0
2022-04-25,220425_CHIPHI,CHI,H,3,,1
2022-04-26,220426_BOSFLA,BOS,H,4,,1
2022-04-26,220426_COLSTL,COL,H,5,,1
2022-04-26,220426_DALVGK,DAL,H,3,SO,1
2022-04-26,220426_MINARI,MIN,H,3,,0
2022-04-26,220426_NSHCGY,NSH,H,4,OT,0
2022-04-26,220426_NYRCAR,NYR,H,3,,0
2022-04-26,220426_OTTNJD,OTT,H,5,OT,1
2022-04-26,220426_PITEDM,PIT,H,1,,0
2022-04-26,220426_SJSANA,SJS,H,2,,0
2022-04-26,220426_TBLCBJ,TBL,H,4,,1
2022-04-26,220426_TORDET,TOR,H,3,,1
2022-04-26,220426_VANSEA,VAN,H,5,,1
2022-04-26,220426_WSHNYI,WSH,H,1,,0
2022-04-27,220427_CHIVGK,CHI,H,4,SO,1
2022-04-27,220427_DALARI,DAL,H,3,OT,0
2022-04-27,220427_NYRMTL,NYR,H,3,,0
2022-04-27,220427_SEALAK,SEA,H,3,,0
2022-04-27,220427_WPGPHI,WPG,H,4,,1
2022-04-28,220428_BOSBUF,BOS,H,5,,1
2022-04-28,220428_CARNJD,CAR,H,6,,1
2022-04-28,220428_CBJTBL,CBJ,H,5,,1
2022-04-28,220428_COLNSH,COL,H,4,SO,0
2022-04-28,220428_EDMSJS,EDM,H,5,OT,1
2022-04-28,220428_MINCGY,MIN,H,3,OT,1
2022-04-28,220428_NYIWSH,NYI,H,5,,1
2022-04-28,220428_OTTFLA,OTT,H,0,,0
2022-04-28,220428_VANLAK,VAN,H,3,OT,1
2022-04-29,220429_ARINSH,ARI,H,5,,1
2022-04-29,220429_BUFCHI,BUF,H,3,OT,1
2022-04-29,220429_DALANA,DAL,H,4,,1
2022-04-29,220429_EDMVAN,EDM,H,3,SO,1
2022-04-29,220429_MINCOL,MIN,H,4,,1
2022-04-29,220429_MTLFLA,MTL,H,10,,1
2022-04-29,220429_NJDDET,NJD,H,3,,0
2022-04-29,220429_NYITBL,NYI,H,4,,0
2022-04-29,220429_NYRWSH,NYR,H,3,,1
2022-04-29,220429_PHIOTT,PHI,H,2,,0
2022-04-29,220429_PITCBJ,PIT,H,5,,1
2022-04-29,220429_SEASJS,SEA,H,3,,1
2022-04-29,220429_STLVGK,STL,H,4,,0
2022-04-29,220429_TORBOS,TOR,H,5,,1
2022-04-29,220429_WPGCGY,WPG,H,3,,1
2022-05-01,220501_WPGSEA,WPG,H,4,,1
2021-10-12,211012_TBLPIT,PIT,A,6,,1
2021-10-12,211012_VGKSEA,SEA,A,3,,0
2021-10-13,211013_ANAWPG,WPG,A,1,,0
2021-10-13,211013_COLCHI,CHI,A,2,,0
2021-10-13,211013_EDMVAN,VAN,A,2,SO,0
2021-10-13,211013_TORMTL,MTL,A,1,,0
2021-10-13,211013_WSHNYR,NYR,A,1,,0
2021-10-14,211014_BUFMTL,MTL,A,1,,0
2021-10-14,211014_CARNYI,NYI,A,3,,0
2021-10-14,211014_CBJARI,ARI,A,2,,0
2021-10-14,211014_DETTBL,TBL,A,7,OT,1
2021-10-14,211014_FLAPIT,PIT,A,4,OT,0
2021-10-14,211014_LAKVGK,VGK,A,2,,0
2021-10-14,211014_NSHSEA,SEA,A,4,,1
2021-10-14,211014_NYRDAL,DAL,A,3,OT,1
2021-10-14,211014_OTTTOR,TOR,A,2,,0
2021-10-15,211015_ANAMIN,MIN,A,2,,1
2021-10-15,211015_NJDCHI,CHI,A,3,OT,0
2021-10-15,211015_PHIVAN,VAN,A,5,SO,1
2021-10-16,211016_BOSDAL,DAL,A,1,,0
2021-10-16,211016_BUFARI,ARI,A,1,SO,0
2021-10-16,211016_CBJSEA,SEA,A,1,OT,0
2021-10-16,211016_COLSTL,STL,A,5,,1
2021-10-16,211016_DETVAN,VAN,A,1,,0
2021-10-16,211016_EDMCGY,CGY,A,2,,0
2021-10-16,211016_FLANYI,NYI,A,1,,0
2021-10-16,211016_LAKMIN,MIN,A,3,,1
2021-10-16,211016_MTLNYR,NYR,A,3,,1
2021-10-16,211016_NSHCAR,CAR,A,3,,1
2021-10-16,211016_PITCHI,CHI,A,2,,0
2021-10-16,211016_SJSWPG,WPG,A,3,,0
2021-10-16,211016_TOROTT,OTT,A,1,,0
2021-10-16,211016_WSHTBL,TBL,A,2,OT,1
2021-10-17,211017_OTTDAL,DAL,A,2,,0
2021-10-18,211018_ARISTL,STL,A,7,,1
2021-10-18,211018_CGYANA,ANA,A,3,OT,1
2021-10-18,211018_PHISEA,SEA,A,1,,0
2021-10-18,211018_TORNYR,NYR,A,2,OT,1
2021-10-19,211019_BUFVAN,VAN,A,2,,0
2021-10-19,211019_CHINYI,NYI,A,4,,1
2021-10-19,211019_DETCBJ,CBJ,A,1,,0
2021-10-19,211019_EDMANA,ANA,A,5,,0
2021-10-19,211019_MINWPG,WPG,A,5,OT,0
2021-10-19,211019_MTLSJS,SJS,A,5,,1
2021-10-19,211019_NJDSEA,SEA,A,2,,0
2021-10-19,211019_NSHLAK,LAK,A,1,,0
2021-10-19,211019_PITDAL,DAL,A,2,SO,1
2021-10-19,211019_TBLFLA,FLA,A,4,,1
2021-10-19,211019_WSHCOL,COL,A,3,,0
2021-10-20,211020_PHIBOS,BOS,A,3,,0
2021-10-20,211020_VGKSTL,STL,A,3,,1
2021-10-21,211021_ARIEDM,EDM,A,5,,1
2021-10-21,211021_CBJNYI,NYI,A,2,OT,0
2021-10-21,211021_CHIVAN,VAN,A,4,,1
2021-10-21,211021_DETCGY,CGY,A,3,,1
2021-10-21,211021_FLACOL,COL,A,1,,0
2021-10-21,211021_MTLCAR,CAR,A,4,,1
2021-10-21,211021_NJDWSH,WSH,A,4,,1
2021-10-21,211021_NSHNYR,NYR,A,3,,1
2021-10-21,211021_OTTSJS,SJS,A,2,,1
2021-10-21,211021_WPGANA,ANA,A,1,,0
2021-10-22,211022_BUFBOS,BOS,A,4,,1
2021-10-22,211022_DALLAK,LAK,A,2,OT,0
2021-10-22,211022_TORSJS,SJS,A,5,,1
2021-10-22,211022_VGKEDM,EDM,A,5,,1
2021-10-23,211023_ARINYI,NYI,A,3,,1
2021-10-23,211023_CBJCAR,CAR,A,5,,1
2021-10-23,211023_MINANA,ANA,A,3,OT,0
2021-10-23,211023_MTLDET,DET,A,1,,0
2021-10-23,211023_NJDBUF,BUF,A,1,OT,0
2021-10-23,211023_OTTNYR,NYR,A,3,,1
2021-10-23,211023_PHIFLA,FLA,A,4,,1
2021-10-23,211023_PITTOR,TOR,A,1,,0
2021-10-23,211023_SEAVAN,VAN,A,4,,1
2021-10-23,211023_STLLAK,LAK,A,3,,0
2021-10-23,211023_TBLCOL,COL,A,4,SO,1
2021-10-23,211023_WPGNSH,NSH,A,4,,0
2021-10-23,211023_WSHCGY,CGY,A,4,OT,1
2021-10-24,211024_BOSSJS,SJS,A,3,,0
2021-10-24,211024_CHIDET,DET,A,6,,1
2021-10-24,211024_MINNSH,NSH,A,5,,1
2021-10-24,211024_VGKNYI,NYI,A,2,,1
2021-10-25,211025_BUFTBL,TBL,A,1,,0
2021-10-25,211025_CARTOR,TOR,A,1,,0
2021-10-25,211025_CBJDAL,DAL,A,1,,0
2021-10-25,211025_FLAARI,ARI,A,3,,0
2021-10-25,211025_NYRCGY,CGY,A,5,,1
2021-10-25,211025_OTTWSH,WSH,A,7,,1
2021-10-25,211025_STLLAK,LAK,A,0,,0
2021-10-26,211026_ANAWPG,WPG,A,4,,1
2021-10-26,211026_COLVGK,VGK,A,3,,1
2021-10-26,211026_NJDCGY,CGY,A,5,,1
2021-10-26,211026_NSHSJS,SJS,A,1,,0
2021-10-26,211026_PITTBL,TBL,A,5,,1
2021-10-26,211026_SEAMTL,MTL,A,1,,0
2021-10-26,211026_VANMIN,MIN,A,3,,1
2021-10-27,211027_CHITOR,TOR,A,3,OT,1
2021-10-27,211027_DALVGK,VGK,A,3,OT,1
2021-10-27,211027_EDMPHI,PHI,A,5,,1
2021-10-27,211027_FLABOS,BOS,A,1,,0
2021-10-27,211027_WSHDET,DET,A,3,OT,1
2021-10-28,211028_ANABUF,BUF,A,4,OT,1
2021-10-28,211028_CARBOS,BOS,A,0,,0
2021-10-28,211028_LAKWPG,WPG,A,3,,1
2021-10-28,211028_PITCGY,CGY,A,4,,1
2021-10-28,211028_SEAMIN,MIN,A,1,,0
2021-10-28,211028_SJSMTL,MTL,A,4,,1
2021-10-28,211028_STLCOL,COL,A,4,,1
2021-10-28,211028_TBLARI,ARI,A,1,,0
2021-10-28,211028_VANPHI,PHI,A,2,,1
2021-10-29,211029_CARCHI,CHI,A,3,,0
2021-10-29,211029_DALOTT,OTT,A,4,,1
2021-10-29,211029_DETFLA,FLA,A,3,OT,1
2021-10-29,211029_NYRCBJ,CBJ,A,0,,0
2021-10-29,211029_VGKANA,ANA,A,4,SO,0
2021-10-29,211029_WSHARI,ARI,A,0,,0
2021-10-30,211030_BOSFLA,FLA,A,2,SO,0
2021-10-30,211030_CGYPHI,PHI,A,0,,0
2021-10-30,211030_COLMIN,MIN,A,1,,0
2021-10-30,211030_LAKMTL,MTL,A,2,,0
2021-10-30,211030_NSHNYI,NYI,A,2,SO,0
2021-10-30,211030_PITNJD,NJD,A,4,,1
2021-10-30,211030_SJSWPG,WPG,A,1,OT,0
2021-10-30,211030_STLCHI,CHI,A,0,,0
2021-10-30,211030_TORDET,DET,A,4,,0
2021-10-30,211030_VANEDM,EDM,A,2,,1
2021-10-31,211031_ANAMTL,MTL,A,2,,0
2021-10-31,211031_CARARI,ARI,A,1,,0
2021-10-31,211031_LAKBUF,BUF,A,2,,0
2021-10-31,211031_NJDCBJ,CBJ,A,4,SO,1
2021-10-31,211031_SEANYR,NYR,A,3,,1
2021-11-01,211101_CHIOTT,OTT,A,1,,0
2021-11-01,211101_EDMSEA,SEA,A,2,,0
2021-11-01,211101_TBLWSH,WSH,A,2,,0
2021-11-02,211102_ANANJD,NJD,A,0,,0
2021-11-02,211102_CGYNSH,NSH,A,3,OT,1
2021-11-02,211102_MINOTT,OTT,A,4,OT,0
2021-11-02,211102_MTLDET,DET,A,0,,0
2021-11-02,211102_PHIARI,ARI,A,0,,0
2021-11-02,211102_SJSBUF,BUF,A,3,,0
2021-11-02,211102_TORVGK,VGK,A,0,,0
2021-11-02,211102_VANNYR,NYR,A,2,OT,0
2021-11-02,211102_WPGDAL,DAL,A,3,SO,0
2021-11-03,211103_CHICAR,CAR,A,4,,1
2021-11-03,211103_COLCBJ,CBJ,A,5,OT,1
2021-11-03,211103_EDMNSH,NSH,A,2,,0
2021-11-03,211103_LAKSTL,STL,A,2,SO,0
2021-11-04,211104_BOSDET,DET,A,1,,0
2021-11-04,211104_CGYDAL,DAL,A,4,OT,1
2021-11-04,211104_FLAWSH,WSH,A,4,OT,0
2021-11-04,211104_MTLNYI,NYI,A,6,,1
2021-11-04,211104_OTTVGK,VGK,A,5,,1
2021-11-04,211104_PITPHI,PHI,A,2,OT,0
2021-11-04,211104_SEABUF,BUF,A,2,,0
2021-11-04,211104_SJSSTL,STL,A,5,,1
2021-11-04,211104_TORTBL,TBL,A,1,OT,0
2021-11-05,211105_ANAARI,ARI,A,1,,0
2021-11-05,211105_EDMNYR,NYR,A,5,OT,0
2021-11-05,211105_LAKNJD,NJD,A,2,OT,0
2021-11-05,211105_VANNSH,NSH,A,3,,1
2021-11-05,211105_WPGCHI,CHI,A,1,,0
2021-11-06,211106_ARISEA,SEA,A,4,,0
2021-11-06,211106_BUFDET,DET,A,4,OT,1
2021-11-06,211106_CBJCOL,COL,A,2,,0
2021-11-06,211106_CGYNYR,NYR,A,0,,0
2021-11-06,211106_FLACAR,CAR,A,2,,0
2021-11-06,211106_MTLVGK,VGK,A,5,,1
2021-11-06,211106_OTTTBL,TBL,A,5,,1
2021-11-06,211106_PITMIN,MIN,A,5,SO,1
2021-11-06,211106_SJSNJD,NJD,A,3,SO,1
2021-11-06,211106_TORBOS,BOS,A,2,,0
2021-11-06,211106_WPGNYI,NYI,A,2,,1
2021-11-06,211106_WSHPHI,PHI,A,2,,1
2021-11-07,211107_ANASTL,STL,A,1,,0
2021-11-07,211107_CHINSH,NSH,A,1,OT,0
2021-11-07,211107_DETVGK,VGK,A,2,,0
2021-11-07,211107_MINNYI,NYI,A,2,,0
2021-11-07,211107_VANDAL,DAL,A,3,,0
2021-11-08,211108_NYRFLA,FLA,A,3,,0
2021-11-08,211108_TORLAK,LAK,A,5,,1
2021-11-08,211108_WSHBUF,BUF,A,3,,0
2021-11-09,211109_BOSOTT,OTT,A,2,,0
2021-11-09,211109_CGYSJS,SJS,A,4,,1
2021-11-09,211109_CHIPIT,PIT,A,2,SO,0
2021-11-09,211109_DETEDM,EDM,A,2,,0
2021-11-09,211109_MTLLAK,LAK,A,3,OT,1
2021-11-09,211109_NJDFLA,FLA,A,3,,0
2021-11-09,211109_TBLCAR,CAR,A,2,OT,1
2021-11-09,211109_VANANA,ANA,A,3,OT,1
